Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
207,67,Male,Shirt,Clothing,91,Oregon,M,Olive,Winter,3.3,Yes,Express,Yes,Yes,16,Credit Card,Monthly
208,59,Female,Sneakers,Footwear,65,Maine,S,Black,Winter,3.9,No,Express,No,No,4,Venmo,Annually
209,39,Male,Gloves,Accessories,53,Nebraska,M,Teal,Spring,3.2,No,Next Day Air,Yes,Yes,27,Credit Card,Monthly
210,44,Male,Jewelry,Accessories,63,Georgia,M,Indigo,Spring,3.4,No,Store Pickup,No,No,10,Debit Card,Annually
211,47,Female,Dress,Clothing,77,Alabama,XL,Blue,Spring,2.7,No,Express,Yes,Yes,17,Credit Card,Monthly
212,49,Female,Pants,Clothing,84,New Hampshire,L,Peach,Summer,3.8,No,Express,Yes,Yes,15,Venmo,Annually
213,24,Male,Coat,Outerwear,71,Connecticut,M,White,Winter,3.5,No,Free Shipping,Yes,Yes,14,Cash,Monthly
214,21,Female,Hat,Accessories,37,Virginia,L,Purple,Spring,2.5,No,Standard,No,No,16,Debit Card,Quarterly
215,31,Female,T-shirt,Clothing,38,West Virginia,XL,Gold,Spring,3.3,No,Standard,Yes,Yes,13,Bank Transfer,Annually
216,30,Female,Jacket,Outerwear,51,Kansas,S,Teal,Summer,3.6,Yes,Standard,Yes,Yes,25,Bank Transfer,Quarterly
217,34,Male,Handbag,Accessories,53,Iowa,L,Turquoise,Summer,4.3,Yes,Express,Yes,Yes,9,Credit Card,Annually
218,54,Male,Shorts,Clothing,59,Montana,M,Green,Fall,2.9,No,Free Shipping,No,No,15,Credit Card,Monthly
219,41,Female,Blouse,Clothing,61,Hawaii,S,Olive,Fall,3.5,No,Standard,Yes,Yes,5,Debit Card,Quarterly
220,47,Male,Hat,Accessories,75,Utah,XL,Teal,Winter,3.1,No,Store Pickup,Yes,Yes,10,Venmo,Annually
221,26,Male,Shirt,Clothing,25,Colorado,S,Brown,Summer,4.1,No,Standard,No,No,9,Bank Transfer,Quarterly
222,37,Male,Gloves,Accessories,57,Minnesota,L,Green,Summer,3.3,No,Standard,No,No,18,Cash,Bi-Weekly
223,53,Female,Sunglasses,Accessories,64,Georgia,S,Magenta,Spring,4.1,No,Store Pickup,Yes,Yes,19,Debit Card,Monthly
224,53,Female,T-shirt,Clothing,20,Tennessee,M,Beige,Winter,3.5,No,Next Day Air,No,No,18,PayPal,Fortnightly
225,33,Male,Coat,Outerwear,75,Delaware,L,Charcoal,Spring,2.6,No,Store Pickup,No,No,7,Venmo,Quarterly
226,46,Female,Socks,Clothing,100,Minnesota,L,Peach,Fall,3.7,No,2-Day Shipping,No,No,5,Debit Card,Quarterly
227,70,Male,Jeans,Clothing,70,Tennessee,L,Gold,Winter,3.0,No,Store Pickup,Yes,Yes,12,Debit Card,Every 3 Months
228,44,Female,Jewelry,Accessories,68,Minnesota,L,Gold,Fall,4.4,Yes,2-Day Shipping,No,No,6,Credit Card,Every 3 Months
229,34,Female,Jewelry,Accessories,53,Georgia,M,Gray,Fall,4.8,No,Next Day Air,Yes,Yes,4,Cash,Monthly
230,41,Male,Socks,Clothing,68,Delaware,S,Brown,Spring,4.1,Yes,Store Pickup,No,No,13,PayPal,Every 3 Months
231,45,Male,Backpack,Accessories,88,New Mexico,L,Peach,Fall,3.4,Yes,Free Shipping,Yes,Yes,19,Cash,Monthly
232,42,Male,Boots,Footwear,60,Connecticut,M,Gold,Spring,3.7,Yes,Express,No,No,17,Cash,Quarterly
233,44,Female,Shoes,Footwear,79,Louisiana,S,Pink,Fall,3.8,No,Next Day Air,No,No,18,Cash,Fortnightly
234,22,Female,Boots,Footwear,67,New Mexico,XL,Teal,Fall,4.3,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Fortnightly
235,30,Female,Skirt,Clothing,84,Maine,M,Magenta,Summer,3.6,No,2-Day Shipping,Yes,Yes,7,Debit Card,Quarterly
236,42,Female,Pants,Clothing,75,Tennessee,S,Violet,Fall,3.9,No,Next Day Air,No,No,29,Bank Transfer,Quarterly
237,42,Male,Belt,Accessories,60,Ohio,XL,Charcoal,Fall,2.7,No,Standard,No,No,3,Credit Card,Annually
238,36,Female,Socks,Clothing,60,Connecticut,M,Yellow,Spring,3.8,No,Store Pickup,No,No,25,Bank Transfer,Monthly
239,41,Male,Shoes,Footwear,61,South Dakota,L,Green,Summer,3.1,Yes,Free Shipping,No,No,34,Debit Card,Bi-Weekly
240,45,Male,Shorts,Clothing,80,Virginia,S,Gray,Summer,3.7,Yes,Free Shipping,No,No,14,PayPal,Quarterly
241,57,Female,Pants,Clothing,49,Hawaii,M,Yellow,Spring,3.1,No,Store Pickup,No,No,7,Bank Transfer,Monthly
242,43,Female,Hoodie,Clothing,60,Louisiana,L,Magenta,Summer,3.9,No,Standard,Yes,Yes,9,PayPal,Annually
243,50,Male,Socks,Clothing,55,Maryland,M,Red,Spring,4.1,No,2-Day Shipping,Yes,Yes,17,Venmo,Quarterly
244,36,Male,Pants,Clothing,43,Michigan,L,Teal,Summer,3.6,Yes,2-Day Shipping,No,No,24,Credit Card,Bi-Weekly
245,53,Female,Gloves,Accessories,61,Mississippi,M,Magenta,Spring,3.2,No,Standard,No,No,13,Venmo,Annually
246,50,Female,Backpack,Accessories,33,Vermont,M,Gray,Spring,4.1,No,Standard,No,No,23,Venmo,Monthly
247,57,Female,Socks,Clothing,51,North Carolina,S,Maroon,Winter,4.6,No,Express,Yes,Yes,23,PayPal,Monthly
248,55,Male,Hoodie,Clothing,75,Vermont,M,Indigo,Spring,4.9,Yes,Standard,No,No,5,Bank Transfer,Quarterly
249,53,Male,Boots,Footwear,69,Louisiana,M,Lavender,Spring,3.9,Yes,Standard,Yes,Yes,8,Bank Transfer,Quarterly
250,43,Male,Jeans,Clothing,60,Nebraska,L,Cyan,Summer,3.9,No,Express,No,No,5,Cash,Quarterly
251,48,Female,Gloves,Accessories,43,Colorado,M,Violet,Spring,3.0,No,Store Pickup,Yes,Yes,37,Credit Card,Bi-Weekly
252,60,Female,Jewelry,Accessories,74,Indiana,M,Orange,Winter,4.5,No,2-Day Shipping,Yes,Yes,31,Debit Card,Quarterly
253,34,Male,Belt,Accessories,43,New Jersey,M,Silver,Winter,2.4,No,Next Day Air,Yes,Yes,8,Venmo,Monthly
254,35,Male,Sneakers,Footwear,71,Florida,M,Pink,Winter,4.4,No,Standard,Yes,Yes,27,PayPal,Bi-Weekly
255,47,Male,Scarf,Accessories,78,Wisconsin,M,Green,Winter,3.8,No,Free Shipping,No,No,22,PayPal,Quarterly
256,50,Female,Jacket,Outerwear,44,Indiana,L,Gray,Spring,2.1,No,Express,No,No,3,Debit Card,Annually
257,32,Female,Shoes,Footwear,53,Florida,L,Yellow,Fall,3.9,No,Store Pickup,No,No,23,Credit Card,Monthly
258,43,Male,Pants,Clothing,56,South Carolina,L,Beige,Spring,3.6,Yes,Store Pickup,Yes,Yes,5,Bank Transfer,Quarterly
259,43,Male,Blouse,Clothing,68,California,M,Gray,Summer,3.4,Yes,Express,Yes,Yes,13,Debit Card,Every 3 Months
260,18,Female,T-shirt,Clothing,43,Kentucky,S,Red,Summer,3.5,No,Standard,Yes,Yes,6,Debit Card,Annually
261,41,Male,Shorts,Clothing,39,Georgia,L,Olive,Fall,3.7,No,2-Day Shipping,No,No,7,Cash,Annually
262,42,Female,Belt,Accessories,56,Ohio,M,Peach,Summer,3.7,No,Next Day Air,No,No,14,Debit Card,Quarterly
263,42,Male,Shirt,Clothing,49,Texas,L,Beige,Summer,2.8,No,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly
264,65,Male,Skirt,Clothing,62,Georgia,XL,Cyan,Winter,3.9,Yes,Express,No,No,16,Cash,Fortnightly
265,26,Female,Skirt,Clothing,72,Massachusetts,M,Orange,Spring,3.5,No,Next Day Air,No,No,26,PayPal,Fortnightly
266,32,Male,Sunglasses,Accessories,31,Mississippi,L,Gray,Summer,4.7,No,Free Shipping,No,No,11,Cash,Every 3 Months
267,18,Male,Scarf,Accessories,55,Ohio,M,Magenta,Summer,4.3,No,Express,No,No,21,Venmo,Bi-Weekly
268,37,Male,Jacket,Outerwear,65,Louisiana,M,White,Winter,4.2,Yes,Free Shipping,No,No,2,Cash,Every 3 Months
269,38,Male,T-shirt,Clothing,58,Nebraska,S,Peach,Fall,4.8,No,Express,No,No,24,PayPal,Monthly
270,36,Male,T-shirt,Clothing,49,Montana,M,Peach,Spring,4.1,No,2-Day Shipping,No,No,32,Venmo,Monthly
271,61,Male,Coat,Outerwear,55,Alabama,M,Charcoal,Spring,3.5,Yes,Next Day Air,No,No,25,Credit Card,Bi-Weekly
272,57,Male,Backpack,Accessories,69,New Hampshire,L,Orange,Winter,2.2,Yes,2-Day Shipping,Yes,Yes,34,Debit Card,Weekly
273,45,Male,Sunglasses,Accessories,100,New Hampshire,L,Yellow,Winter,3.9,No,Next Day Air,Yes,Yes,18,Venmo,Bi-Weekly
274,38,Female,Gloves,Accessories,61,Wyoming,M,Peach,Winter,4.8,Yes,Next Day Air,Yes,Yes,8,Credit Card,Quarterly
275,59,Female,T-shirt,Clothing,52,Montana,M,Silver,Spring,4.2,Yes,Next Day Air,Yes,Yes,25,Credit Card,Quarterly
276,44,Male,Boots,Footwear,54,Vermont,L,White,Fall,3.3,Yes,Free Shipping,Yes,Yes,2,Debit Card,Annually
277,32,Male,Scarf,Accessories,78,Louisiana,M,Violet,Fall,3.8,Yes,Free Shipping,No,No,8,Cash,Annually
278,18,Male,Jewelry,Accessories,43,Ohio,L,Green,Winter,3.4,No,Free Shipping,No,No,5,PayPal,Every 3 Months
279,37,Female,Belt,Accessories,78,Virginia,S,Gray,Summer,3.9,No,2-Day Shipping,No,No,7,PayPal,Every 3 Months
280,55,Female,Pants,Clothing,32,Delaware,XL,Gray,Summer,3.4,No,Free Shipping,No,No,20,PayPal,Monthly
281,70,Male,Jeans,Clothing,61,New Hampshire,S,Silver,Fall,4.6,No,Next Day Air,Yes,Yes,10,Credit Card,Quarterly
282,45,Male,Hat,Accessories,74,Virginia,M,Indigo,Spring,3.8,Yes,Standard,Yes,Yes,12,PayPal,Every 3 Months
283,33,Male,Backpack,Accessories,75,Nevada,L,Teal,Fall,3.9,Yes,Store Pickup,Yes,Yes,12,Venmo,Quarterly
284,26,Male,Dress,Clothing,69,Vermont,S,Teal,Summer,3.2,No,Express,No,No,5,Bank Transfer,Monthly
285,52,Female,Shorts,Clothing,62,Massachusetts,M,Pink,Spring,3.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
286,18,Male,Coat,Outerwear,86,Vermont,S,Brown,Winter,2.9,No,Free Shipping,No,No,10,Credit Card,Every 3 Months
287,52,Male,Shorts,Clothing,42,New York,L,Purple,Summer,4.6,No,Next Day Air,No,No,24,Cash,Quarterly
288,56,Male,Jeans,Clothing,48,Mississippi,M,Cyan,Winter,3.4,No,Free Shipping,No,No,15,Bank Transfer,Every 3 Months
289,51,Male,Jewelry,Accessories,57,Hawaii,S,Olive,Summer,3.8,Yes,Standard,Yes,Yes,12,PayPal,Monthly
290,41,Male,Sandals,Footwear,90,Florida,M,Cyan,Summer,2.7,Yes,Express,Yes,Yes,12,Cash,Annually
291,52,Female,Scarf,Accessories,64,Iowa,M,Black,Summer,3.0,No,Free Shipping,No,No,26,Cash,Fortnightly
292,47,Male,Shoes,Footwear,77,Pennsylvania,XL,Peach,Fall,3.5,Yes,Standard,Yes,Yes,24,Cash,Quarterly
293,32,Female,Shorts,Clothing,55,Mississippi,S,Magenta,Spring,3.5,No,Next Day Air,No,No,24,Bank Transfer,Bi-Weekly
294,70,Male,Coat,Outerwear,87,Maryland,M,Pink,Spring,3.7,Yes,Standard,No,No,6,Venmo,Quarterly
295,39,Female,Boots,Footwear,35,Mississippi,M,Maroon,Spring,4.9,No,Store Pickup,No,No,28,Bank Transfer,Monthly
296,56,Female,Scarf,Accessories,50,Louisiana,M,Indigo,Spring,2.5,No,Next Day Air,No,No,2,Credit Card,Every 3 Months
297,18,Female,Hat,Accessories,54,South Dakota,XL,Beige,Summer,4.3,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
298,63,Female,Dress,Clothing,50,Maryland,M,Gold,Fall,4.0,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
299,66,Female,Hat,Accessories,58,Mississippi,L,Violet,Winter,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
300,44,Female,Shorts,Clothing,67,Nevada,M,Red,Summer,3.4,No,Next Day Air,No,No,18,Debit Card,Monthly
301,52,Female,Hoodie,Clothing,62,North Carolina,L,Magenta,Summer,4.4,No,Store Pickup,No,No,8,Bank Transfer,Annually
302,52,Male,Jacket,Outerwear,93,Kentucky,M,Beige,Spring,3.6,Yes,Free Shipping,Yes,Yes,16,PayPal,Fortnightly
303,34,Male,T-shirt,Clothing,25,Arkansas,M,Yellow,Spring,3.5,No,Express,No,No,12,Debit Card,Annually
304,52,Male,Scarf,Accessories,81,Ohio,S,Red,Winter,3.1,No,Standard,No,No,11,Bank Transfer,Quarterly
305,32,Female,Shirt,Clothing,48,New Hampshire,S,Beige,Fall,3.2,No,Free Shipping,No,No,14,Bank Transfer,Annually
306,35,Male,Blouse,Clothing,85,North Carolina,XL,Cyan,Fall,3.0,Yes,Store Pickup,No,No,17,Credit Card,Bi-Weekly
307,61,Male,Shorts,Clothing,51,Nevada,L,Charcoal,Summer,4.2,No,Standard,No,No,25,Credit Card,Quarterly
308,59,Female,Socks,Clothing,64,Montana,M,Violet,Fall,3.2,No,Next Day Air,No,No,3,Credit Card,Quarterly
309,33,Male,Jewelry,Accessories,46,West Virginia,M,White,Winter,3.0,Yes,Next Day Air,Yes,Yes,2,Debit Card,Annually
310,33,Male,Jacket,Outerwear,49,Arizona,L,Lavender,Spring,3.7,No,Standard,Yes,Yes,6,Bank Transfer,Every 3 Months
311,34,Male,Hoodie,Clothing,73,California,M,Charcoal,Summer,3.2,Yes,2-Day Shipping,No,No,11,Bank Transfer,Every 3 Months
312,55,Male,Jacket,Outerwear,25,Washington,M,Pink,Spring,4.5,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
313,29,Male,Hat,Accessories,44,Vermont,L,Gold,Spring,3.8,Yes,Standard,No,No,11,Debit Card,Every 3 Months
314,49,Male,Belt,Accessories,69,Massachusetts,M,Brown,Fall,3.9,No,2-Day Shipping,No,No,30,Venmo,Quarterly
315,55,Male,Sweater,Clothing,51,Nevada,M,Gold,Fall,3.8,No,Standard,Yes,Yes,21,Venmo,Monthly
316,43,Male,Sweater,Clothing,50,Minnesota,M,Gold,Winter,4.0,Yes,Store Pickup,Yes,Yes,10,PayPal,Annually
317,59,Male,Sandals,Footwear,84,Wyoming,S,Black,Spring,4.1,No,Next Day Air,Yes,Yes,19,Bank Transfer,Bi-Weekly
318,39,Female,Belt,Accessories,87,Minnesota,L,Purple,Spring,3.8,No,Standard,No,No,7,Bank Transfer,Annually
319,41,Male,Shorts,Clothing,58,Pennsylvania,L,Green,Fall,3.1,No,Next Day Air,Yes,Yes,6,Debit Card,Every 3 Months
320,29,Female,Sandals,Footwear,80,Maine,XL,Olive,Winter,3.6,No,Free Shipping,No,No,2,Cash,Every 3 Months
321,59,Female,Blouse,Clothing,82,Maryland,M,Olive,Winter,3.7,No,Next Day Air,No,No,6,Venmo,Annually
322,33,Male,Sneakers,Footwear,60,North Dakota,L,Silver,Winter,2.7,No,2-Day Shipping,No,No,14,Credit Card,Every 3 Months
323,49,Male,Shorts,Clothing,56,Maryland,XL,Silver,Winter,2.4,Yes,Standard,No,No,21,Credit Card,Monthly
324,43,Male,Coat,Outerwear,75,Alabama,L,Orange,Winter,2.9,Yes,Free Shipping,Yes,Yes,11,Bank Transfer,Every 3 Months
325,28,Female,Blouse,Clothing,35,Florida,XL,Teal,Summer,2.5,No,Next Day Air,No,No,28,Cash,Quarterly
326,35,Female,Hoodie,Clothing,67,Utah,XL,Orange,Fall,3.4,No,Standard,No,No,29,Venmo,Quarterly
327,65,Female,Belt,Accessories,52,Maine,L,Beige,Fall,3.3,No,Express,No,No,18,Cash,Bi-Weekly
328,47,Male,Jeans,Clothing,59,Colorado,XL,Turquoise,Summer,3.8,No,Standard,No,No,17,Venmo,Quarterly
329,29,Female,Coat,Outerwear,69,Washington,L,Silver,Winter,4.0,No,Free Shipping,Yes,Yes,6,Venmo,Monthly
330,49,Male,Jewelry,Accessories,49,Wyoming,M,Lavender,Winter,3.9,Yes,Standard,Yes,Yes,8,Debit Card,Every 3 Months
331,42,Female,Shorts,Clothing,57,Missouri,XL,Indigo,Fall,4.0,No,Express,No,No,10,Cash,Monthly
332,70,Male,Sweater,Clothing,36,New York,L,Violet,Summer,4.3,No,Free Shipping,No,No,7,Venmo,Every 3 Months
333,48,Female,Jacket,Outerwear,60,Pennsylvania,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,20,Credit Card,Fortnightly
334,38,Female,Backpack,Accessories,45,Arkansas,M,Indigo,Spring,2.2,Yes,Standard,No,No,9,Credit Card,Quarterly
335,65,Male,Boots,Footwear,46,Iowa,M,Red,Spring,2.6,No,Standard,Yes,Yes,4,PayPal,Annually
336,18,Female,Shirt,Clothing,22,New Hampshire,L,Green,Summer,4.0,No,Express,No,No,7,Debit Card,Every 3 Months
337,45,Male,Jacket,Outerwear,61,Nevada,M,Lavender,Spring,3.7,No,2-Day Shipping,No,No,15,Debit Card,Every 3 Months
338,70,Female,Hat,Accessories,65,Kentucky,M,Silver,Summer,4.2,No,Standard,Yes,Yes,33,Cash,Bi-Weekly
339,42,Male,Sunglasses,Accessories,60,Alabama,M,Cyan,Summer,5.0,No,2-Day Shipping,No,No,27,Venmo,Fortnightly
340,18,Female,Shirt,Clothing,81,West Virginia,S,Beige,Fall,3.8,Yes,Express,Yes,Yes,25,Cash,Quarterly
341,38,Male,Hoodie,Clothing,43,New Mexico,XL,Green,Summer,3.6,No,Free Shipping,No,No,9,Credit Card,Quarterly
342,66,Female,Jacket,Outerwear,60,Pennsylvania,M,Charcoal,Winter,3.8,No,Store Pickup,Yes,Yes,10,PayPal,Quarterly
343,50,Female,Jacket,Outerwear,83,Michigan,M,Indigo,Summer,2.9,No,Standard,Yes,Yes,6,Bank Transfer,Quarterly
344,31,Female,Jeans,Clothing,57,Montana,M,Black,Summer,4.2,No,Free Shipping,Yes,Yes,19,Venmo,Monthly
345,34,Female,Jacket,Outerwear,77,Minnesota,L,Orange,Fall,3.5,Yes,2-Day Shipping,No,No,4,Cash,Annually
346,36,Female,Socks,Clothing,92,Michigan,L,Maroon,Summer,4.7,No,Express,Yes,Yes,11,Credit Card,Every 3 Months
347,49,Female,Blouse,Clothing,54,North Dakota,M,Gold,Fall,2.7,No,2-Day Shipping,Yes,Yes,5,Debit Card,Quarterly
348,64,Male,Shirt,Clothing,56,Wyoming,M,Peach,Winter,3.7,Yes,Next Day Air,No,No,17,Cash,Fortnightly
349,60,Female,Blouse,Clothing,42,Rhode Island,XL,Brown,Summer,3.3,No,Express,No,No,24,Cash,Monthly
350,51,Male,Sweater,Clothing,59,North Dakota,L,Beige,Spring,3.1,Yes,Next Day Air,Yes,Yes,9,Debit Card,Annually
351,24,Female,Socks,Clothing,80,Alabama,L,Magenta,Spring,4.1,Yes,Free Shipping,No,No,10,Credit Card,Annually
352,24,Male,Jeans,Clothing,67,Montana,M,Charcoal,Spring,3.5,No,Free Shipping,Yes,Yes,15,PayPal,Quarterly
353,52,Female,Sunglasses,Accessories,80,West Virginia,XL,Turquoise,Summer,4.5,No,2-Day Shipping,Yes,Yes,16,PayPal,Fortnightly
354,24,Female,Sandals,Footwear,66,Maryland,L,Gray,Winter,3.3,No,Next Day Air,No,No,23,Cash,Monthly
355,41,Male,Gloves,Accessories,27,Nevada,M,Lavender,Summer,3.5,Yes,Standard,No,No,17,Venmo,Fortnightly
356,49,Male,Dress,Clothing,68,Kentucky,XL,Gray,Winter,4.9,No,Express,No,No,7,Credit Card,Annually
357,27,Female,Boots,Footwear,62,Georgia,XL,Lavender,Winter,2.8,No,Next Day Air,Yes,Yes,13,Bank Transfer,Annually
358,29,Female,Jeans,Clothing,58,Oklahoma,L,Blue,Fall,3.2,No,2-Day Shipping,No,No,10,PayPal,Quarterly
359,43,Male,Backpack,Accessories,76,Kansas,L,White,Winter,1.9,No,Store Pickup,Yes,Yes,18,Bank Transfer,Bi-Weekly
360,52,Female,Gloves,Accessories,53,New Jersey,M,Charcoal,Summer,3.5,No,Express,No,No,8,Venmo,Monthly
361,60,Female,Pants,Clothing,73,New Jersey,M,Indigo,Winter,4.1,Yes,2-Day Shipping,No,No,19,PayPal,Bi-Weekly
362,53,Male,Dress,Clothing,41,Texas,M,Turquoise,Fall,3.9,No,Store Pickup,No,No,11,Debit Card,Every 3 Months
363,45,Male,Sandals,Footwear,36,Washington,M,Lavender,Spring,3.7,No,2-Day Shipping,No,No,13,Venmo,Monthly
364,33,Male,Coat,Outerwear,58,Nevada,M,Purple,Winter,3.1,No,Express,Yes,Yes,9,Cash,Quarterly
365,28,Female,Hat,Accessories,52,Arizona,M,Black,Winter,3.6,No,Free Shipping,No,No,7,Bank Transfer,Every 3 Months
366,36,Male,Coat,Outerwear,77,New Jersey,XL,Gray,Winter,3.4,No,Free Shipping,No,No,2,PayPal,Quarterly
367,50,Female,Coat,Outerwear,50,Vermont,S,Red,Summer,3.6,No,Free Shipping,No,No,15,Debit Card,Monthly
368,49,Female,Jeans,Clothing,88,Mississippi,L,Gold,Spring,3.8,Yes,Store Pickup,Yes,Yes,9,Debit Card,Quarterly
369,18,Male,Scarf,Accessories,48,New Hampshire,M,Lavender,Fall,3.5,Yes,Express,Yes,Yes,6,Debit Card,Annually
370,32,Female,Sweater,Clothing,57,Rhode Island,S,Blue,Winter,3.7,No,Express,No,No,32,Credit Card,Bi-Weekly
371,62,Female,Hat,Accessories,57,Michigan,S,Maroon,Winter,3.7,No,Express,No,No,23,Cash,Monthly
372,45,Male,Shirt,Clothing,63,Massachusetts,M,Green,Fall,3.3,No,Store Pickup,No,No,21,PayPal,Quarterly
373,23,Male,Coat,Outerwear,75,Missouri,M,Turquoise,Winter,3.6,No,Free Shipping,No,No,16,PayPal,Monthly
374,70,Male,Handbag,Accessories,99,Texas,M,Indigo,Spring,3.0,Yes,Free Shipping,Yes,Yes,7,Debit Card,Annually
375,44,Male,Dress,Clothing,48,Missouri,L,Teal,Fall,3.8,No,Free Shipping,Yes,Yes,22,Venmo,Fortnightly
376,50,Male,Jeans,Clothing,63,Kentucky,M,Violet,Spring,3.0,No,Free Shipping,No,No,3,Venmo,Every 3 Months
377,50,Female,Skirt,Clothing,57,New Jersey,S,Teal,Fall,3.7,No,2-Day Shipping,Yes,Yes,12,Bank Transfer,Annually
378,38,Male,Gloves,Accessories,73,Ohio,M,Red,Spring,4.0,No,Standard,No,No,29,PayPal,Quarterly
379,33,Male,Jacket,Outerwear,75,Virginia,S,Orange,Fall,3.0,No,Standard,No,No,12,Cash,Annually
380,70,Female,Pants,Clothing,62,Vermont,S,Magenta,Winter,4.3,No,Express,Yes,Yes,25,PayPal,Monthly
381,59,Female,Belt,Accessories,33,South Carolina,M,Blue,Spring,4.8,No,Standard,No,No,8,Cash,Every 3 Months
382,56,Female,Gloves,Accessories,56,Rhode Island,L,Brown,Summer,3.4,Yes,Express,Yes,Yes,5,Venmo,Annually
383,53,Female,Pants,Clothing,48,Minnesota,L,Indigo,Spring,3.6,Yes,Store Pickup,Yes,Yes,29,Debit Card,Monthly
384,29,Male,Jewelry,Accessories,50,Louisiana,L,Pink,Fall,4.5,No,Express,No,No,27,Credit Card,Fortnightly
385,63,Male,Dress,Clothing,45,New Hampshire,L,Beige,Winter,2.6,No,Standard,No,No,7,PayPal,Annually
386,31,Female,T-shirt,Clothing,50,Oklahoma,M,White,Spring,3.7,No,2-Day Shipping,No,No,6,PayPal,Quarterly
387,48,Female,Pants,Clothing,51,Montana,M,Yellow,Fall,3.5,No,Express,Yes,Yes,27,Cash,Fortnightly
388,19,Female,Sneakers,Footwear,54,Hawaii,S,Black,Winter,4.2,No,Standard,No,No,31,Bank Transfer,Fortnightly
389,18,Male,Sweater,Clothing,53,Alabama,L,Blue,Spring,3.6,No,Next Day Air,No,No,38,Cash,Weekly
390,49,Female,Sweater,Clothing,49,Arizona,M,Turquoise,Summer,4.0,Yes,Express,Yes,Yes,17,Credit Card,Monthly
391,32,Female,Scarf,Accessories,58,Michigan,M,Charcoal,Spring,3.3,No,2-Day Shipping,Yes,Yes,13,Credit Card,Annually
392,18,Male,Jacket,Outerwear,60,South Carolina,XL,Charcoal,Winter,4.2,Yes,Store Pickup,Yes,Yes,23,Venmo,Bi-Weekly
393,52,Female,Hat,Accessories,47,South Carolina,M,Charcoal,Fall,3.1,No,2-Day Shipping,No,No,8,Credit Card,Every 3 Months
394,70,Female,Blouse,Clothing,57,South Dakota,S,Purple,Fall,4.2,No,Express,No,No,23,Venmo,Quarterly
395,65,Male,Gloves,Accessories,20,Oklahoma,XL,Brown,Winter,3.8,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
396,40,Male,Shorts,Clothing,98,Alaska,M,Charcoal,Winter,2.3,No,Express,Yes,Yes,6,Credit Card,Every 3 Months
397,44,Female,Scarf,Accessories,65,Vermont,M,Indigo,Summer,3.8,No,Next Day Air,No,No,9,Credit Card,Monthly
398,57,Male,T-shirt,Clothing,63,West Virginia,S,Peach,Fall,4.1,No,2-Day Shipping,No,No,39,Cash,Weekly
399,61,Male,Shorts,Clothing,56,Texas,M,Yellow,Summer,3.0,Yes,Free Shipping,Yes,Yes,15,Cash,Annually
400,39,Male,Skirt,Clothing,66,Minnesota,XL,Cyan,Fall,3.2,Yes,Express,No,No,15,Debit Card,Annually
401,45,Male,Gloves,Accessories,44,Hawaii,L,Gold,Winter,3.8,Yes,Express,No,No,22,Credit Card,Fortnightly
402,49,Female,Dress,Clothing,66,Virginia,M,Olive,Winter,3.4,No,Free Shipping,No,No,27,Credit Card,Monthly
403,52,Female,Skirt,Clothing,31,Georgia,M,Lavender,Winter,3.9,No,Next Day Air,Yes,Yes,9,Debit Card,Every 3 Months
404,42,Male,Jewelry,Accessories,37,South Carolina,M,Peach,Summer,3.6,No,Express,Yes,Yes,10,Credit Card,Every 3 Months
405,42,Female,Gloves,Accessories,46,Wisconsin,M,Gold,Winter,3.0,No,2-Day Shipping,No,No,14,Bank Transfer,Quarterly
406,65,Female,Blouse,Clothing,82,Virginia,M,Peach,Winter,5.0,No,Free Shipping,No,No,5,Bank Transfer,Annually
407,62,Male,Jewelry,Accessories,39,Nebraska,S,White,Fall,3.5,No,Standard,No,No,16,Credit Card,Quarterly
408,51,Female,Gloves,Accessories,62,Tennessee,L,Purple,Spring,3.8,No,Next Day Air,Yes,Yes,28,Credit Card,Monthly
409,70,Male,Dress,Clothing,25,Tennessee,L,Red,Spring,4.8,No,Next Day Air,No,No,12,Bank Transfer,Annually
410,38,Female,Coat,Outerwear,68,Wisconsin,XL,Black,Fall,4.1,No,Free Shipping,Yes,Yes,10,Venmo,Annually
411,68,Female,Sneakers,Footwear,88,Maine,L,Violet,Winter,4.0,No,Express,Yes,Yes,9,Cash,Quarterly
412,52,Female,Jeans,Clothing,66,New York,M,Purple,Winter,4.3,No,Store Pickup,No,No,17,Debit Card,Quarterly
413,70,Male,Dress,Clothing,25,South Dakota,L,Peach,Spring,4.0,No,Store Pickup,No,No,4,Credit Card,Annually
414,26,Female,Jeans,Clothing,59,Idaho,XL,Brown,Winter,4.0,No,Express,No,No,2,Debit Card,Annually
